"07151903RBOJ,52697,3,43661,43663,SUV,382808SU,Nissan,JUKE,2015,74178,13179.1"
"07151903XDNQ,52682,3,43661,43662,Coupe,379698CO,Volkswagen,Golf,2017,31346,19669.1"
"07161902MIVA,52519,2,43662,43667,SUV,281017SU,Subaru,Outback,2018,26023,24192.3"
"07161902VOPT,52519,2,43662,43665,SUV,279056SU,Hyundai,Santa Fe,2019,29255,25850"
"07161903MGIH,52577,3,43662,43665,SUV,378922SU,Mazda,CX-5,2016,67884,18466.8"
"07161904HTFD,52959,4,43662,43663,Sedan,482657SE,Hyundai,Sonata,2018,41722,16486.8"
"07161904KWEZ,52959,4,43662,43663,SUV,481906SU,Ford,Edge,2017,39860,27161.2"
"07161904MHEA,52943,4,43662,43666,Sedan,483296SE,Kia,Forte,2016,53517,10945"
"07161904NJOR,52585,4,43662,43667,Sedan,483669SE,Kia,Optima,2015,60539,13194.5"
"07161904TATN,52951,4,43662,43666,Sedan,477229SE,Chevrolet,Cruze,2017,40710,12096.7"
"07171901PFWG,52443,1,43663,43667,Sedan,175261SE,Chrysler,300,2017,23375,22595.1"
"07171902EMQP,52702,2,43663,43668,Sedan,280905SE,Kia,Sorento,2014,102667,14080"
"07171902FJYK,52702,2,43663,43664,Sedan,284400SE,Toyota,Camry,2016,118800,14946.8"
"07171902TSSQ,52413,2,43663,43664,SUV,277621SU,Jeep,Grand Cherokee,2016,65679,29700"
"07171903BZNM,52697,3,43663,43667,SUV,384482SU,GMC,Terrain,2016,19862,29143.4"
"07171903BZRG,52971,3,43663,43664,Sedan,383558SE,Volkswagen,Jetta,2017,35679,12925"
"07171903CMBD,52806,3,43663,43668,Pickup,379395PI,GMC,Sierra,2015,39569,36297.8"
"07171903PDNR,52971,3,43663,43663,SUV,380664SU,Ford,Explorer,2017,26684,32436.8"
"07171903VDGO,52697,3,43663,43663,Sedan,381842SE,Chrysler,300,2013,85569,14297.8"
"07171904KQXW,52747,4,43663,43665,SUV,476558SU,Kia,Soul,2017,33117,17594.5"
"07171904PXXK,52959,4,43663,43667,SUV,475680SU,Ford,Escape,2019,18890,26757.5"
"07171904TAFA,52943,4,43663,43667,SUV,481075SU,Chevrolet,Equinox,2015,70149,18253.4"
"07171904YAJZ,52417,4,43663,43667,SUV,482651SU,GMC,Terrain,2017,21461,18698.9"
"07171904YGCD,52930,4,43663,43666,Pickup,480156PI,Toyota,Tacoma,2014,67957,26979.7"
"07171904ZQCJ,52596,4,43663,43667,Sedan,480252SE,Hyundai,Genesis,2016,27122,22106.7"
"07181901CFVO,52558,1,43664,43664,Minivan,181292MI,Kia,Sedona,2013,70180,12098.9"
"07181901GOHD,52558,1,43664,43669,Van,175471VA,Ford,Transit,2019,24705,30250"
"07181901JBQR,52620,1,43664,43665,SUV,183242SU,Ford,Escape,2015,51540,15398.9"
"07181901JJMU,52532,1,43664,43666,Sedan,175863SE,Dodge,Charger,2015,64424,23094.5"
"07181901TEPS,52608,1,43664,43665,Sedan,175298SE,Hyundai,Sonata,2019,20723,16610"
"07181901XIUR,52656,1,43664,43665,Sedan,177211SE,Honda,Accord,2016,39992,20047.5"
"07181901YWSM,52693,1,43664,43667,Minivan,175798MI,Chrysler,Town & Country,2016,59595,18694.5"
"07181902HAYS,52519,2,43664,43665,Sedan,284189SE,Mercedes-Benz,C-Class,2019,23199,31326.9"
"07181902IGJW,52464,2,43664,43667,Pickup,280066PI,Chevrolet,Silverado,2016,89260,18258.9"
"07181902JWBZ,52464,2,43664,43665,Sedan,278417SE,Nissan,Altima,2017,35708,15394.5"
"07181902QQLD,52663,2,43664,43667,Pickup,280837PI,Ford,F-150,2016,28292,38489"
"07181903CBAT,52806,3,43664,43669,SUV,383930SU,Ford,Escape,2017,86943,12084.6"
"07181904EGNI,52747,4,43664,43669,SUV,484269SU,GMC,Acadia,2019,23254,36293.4"
"07181904QDSV,52943,4,43664,43666,Sedan,478566SE,BMW,3 Series,2016,37769,32890"
"07181904XBOW,52930,4,43664,43667,SUV,476257SU,Ford,Edge,2014,81278,15726.7"
"07191901DGHC,52669,1,43665,43667,Sedan,178162SE,Mazda,Mazda3,2017,34263,18685.7"
"07191901DSTA,52669,1,43665,43669,SUV,176644SU,Mazda,CX-5,2018,13983,30237.9"
"07191901ERPE,52877,1,43665,43669,Coupe,177462CO,Volkswagen,Golf,2017,48656,18254.5"
"07191901GTYJ,52532,1,43665,43669,Sedan,183149SE,Toyota,Corolla,2015,62431,11548.9"
"07191901IMGE,52693,1,43665,43666,SUV,181325SU,Jeep,Wrangler,2015,67593,27500"
"07191901KSBV,52877,1,43665,43669,Sedan,178506SE,Honda,Accord,2016,24255,16358.1"
"07191901LISD,52443,1,43665,43670,Sedan,176665SE,Chevrolet,Cruze,2016,24393,10998.9"
"07191901PLQK,52568,1,43665,43669,Pickup,184441PI,Toyota,Tacoma,2014,49780,28195.2"
"07191901PYKC,52608,1,43665,43670,Sedan,178643SE,Toyota,Prius,2013,77975,12094.5"
"07191902AAQY,52756,2,43665,43669,Sedan,276883SE,Nissan,Sentra,2016,29187,14300"
"07191902BAHS,52663,2,43665,43665,Sedan,275732SE,Nissan,Sentra,2016,24328,14283.5"
"07191902CNMR,52647,2,43665,43669,SUV,278499SU,GMC,Acadia,2015,77845,26400"
"07191902FCNH,52702,2,43665,43669,SUV,276816SU,Ford,Explorer,2017,31824,29694.5"
"07191902KGOD,52663,2,43665,43665,Sedan,278004SE,Toyota,Camry,2016,41886,15950"
"07191902UMFV,52647,2,43665,43669,Sedan,283169SE,Hyundai,Accent,2016,61579,11104.5"
"07191902ZSFL,52464,2,43665,43665,Sedan,276498SE,Toyota,Corolla,2018,42794,14201"
"07191903AOCT,52777,3,43665,43668,Sedan,384446SE,Toyota,Avalon,2016,33519,28215"
"07191903ATTQ,52471,3,43665,43667,SUV,379522SU,Dodge,Durango,2014,16785,20898.9"
"07191903FIIH,52857,3,43665,43669,Sedan,380082SE,Chrysler,200S,2015,31535,12120.9"
"07191903JFMP,52682,3,43665,43666,Sedan,384972SE,Chevrolet,Impala,2017,40249,21154.1"
"07191903RNWU,52798,3,43665,43665,SUV,378397SU,Jeep,Wrangler,2017,38624,31776.8"
"07191903SWOK,52495,3,43665,43668,SUV,377499SU,Toyota,RAV4,2017,21661,20769.1"
"07191904AUUB,52930,4,43665,43666,SUV,484570SU,Chevrolet,Equinox,2015,108020,10848.2"
"07191904DPHW,52417,4,43665,43665,SUV,482879SU,Toyota,Highlander,2018,8344,38490.1"
"07191904ODCA,52943,4,43665,43665,Sedan,477207SE,Hyundai,Elantra,2015,46099,13004.2"
"07191904TBSU,52417,4,43665,43670,Pickup,484482PI,Chevrolet,Silverado,2019,31883,65890"
"07191904ZZTA,52666,4,43665,43666,Sedan,476944SE,Kia,Forte,2015,51469,16274.5"
"07201901BHJL,52636,1,43666,43671,Sedan,176202SE,Dodge,Charger,2017,14816,30786.8"
"07201901DPIY,52558,1,43666,43668,Sedan,177581SE,Nissan,Versa,2018,1513,12636.8"
"07201901EPMF,52608,1,43666,43670,SUV,182412SU,GMC,Terrain,2019,7332,25180.1"
"07201901JLDA,52656,1,43666,43670,SUV,175677SU,Chevrolet,Tahoe,2018,34408,43993.4"
"07201901RBZV,52586,1,43666,43666,SUV,178898SU,Jeep,Wrangler,2018,6567,40694.5"
"07201901TMIJ,52620,1,43666,43671,SUV,184861SU,Jeep,Patriot,2015,58110,16498.9"
"07201901YMZQ,52693,1,43666,43670,Sedan,182163SE,Volkswagen,Jetta,2018,30676,18150"
"07201902OPWY,52613,2,43666,43666,Sedan,277102SE,Toyota,Camry,2019,19858,23494.9"
"07201902QTCP,52464,2,43666,43670,Pickup,277748PI,GMC,Sierra,2017,74426,30145.5"
"07201902RVNW,52464,2,43666,43670,SUV,278047SU,Chevrolet,Traverse,2019,25742,26070"
"07201903AUXM,52857,3,43666,43671,Pickup,378701PI,Ram,1500,2016,104882,26024.9"
"07201903DBZT,52495,3,43666,43666,Sedan,379044SE,Honda,Accord,2014,98055,10941.7"
"07201903IKYA,52697,3,43666,43670,Pickup,384630PI,Ram,1500,2013,110666,19250"
"07201903ITWL,52777,3,43666,43666,Sedan,382436SE,Ford,Focus,2016,35128,14074.5"
"07201903NEPV,52495,3,43666,43668,Sedan,382393SE,Subaru,Legacy,2015,73800,12540"
"07201903OVIR,52577,3,43666,43667,Sedan,379747SE,Mercedes-Benz,C-Class,2017,15570,24198.9"
"07201903QRSY,52879,3,43666,43666,SUV,383180SU,Toyota,RAV4,2017,31201,18371.1"
"07201904CRXI,52943,4,43666,43669,Sedan,482837SE,Chevrolet,Malibu,2019,4360,23760"
"07201904FLKR,52585,4,43666,43667,Coupe,476024CO,Volkswagen,Golf,2017,45739,18144.5"
"07201904YOVP,52585,4,43666,43668,SUV,481666SU,Buick,Enclave,2018,23716,38494.5"
"07201904ZRMD,52580,4,43666,43666,SUV,483286SU,Nissan,Murano,2016,19087,24915"
"07201904ZVGO,52666,4,43666,43666,SUV,480615SU,Chevrolet,Equinox,2015,38838,15343.9"
"07211901ATUB,52608,1,43667,43667,Sedan,175745SE,Mazda,Mazda3,2017,25465,17600"
"07211901JMKF,52620,1,43667,43669,SUV,175560SU,Ford,Edge,2015,79656,16926.8"
"07211901SOKU,52669,1,43667,43670,SUV,184581SU,Ford,Escape,2016,34327,22546.7"
"07211901UCHL,52568,1,43667,43668,Pickup,176390PI,Nissan,Frontier,2018,15000,25292.3"
"07211901XRKI,52693,1,43667,43671,Pickup,181435PI,Ford,F-150,2015,44139,37389"
"07211901YRWT,52566,1,43667,43671,Sedan,178280SE,Toyota,Corolla,2019,22175,16168.9"
"07211902BDRY,52663,2,43667,43669,SUV,284413SU,Toyota,4Runner,2015,89081,27390"
"07211902PKMI,52413,2,43667,43670,SUV,282522SU,Ford,Escape,2016,45303,17050"
"07211902SGWA,52663,2,43667,43668,Sedan,278534SE,Nissan,Versa,2016,41376,10766.8"
"07211902TGDG,52756,2,43667,43671,SUV,283203SU,Kia,Soul,2016,37286,14836.8"
"07211902UHBU,52756,2,43667,43672,Pickup,281560PI,Ford,F-150,2015,88623,22235.4"
"07211903EBME,52471,3,43667,43669,Sedan,381104SE,Kia,Sorento,2015,43431,18694.5"
"07211903FBEQ,52798,3,43667,43672,Sedan,384844SE,Honda,Civic,2018,15712,17451.5"
"07211903GGSH,52682,3,43667,43672,SUV,377806SU,Ford,Explorer,2016,44975,24198.9"
"07211903MUEK,52658,3,43667,43668,Sedan,383438SE,Mercedes-Benz,C-Class,2018,18900,38479.1"
"07211903RVEG,52471,3,43667,43671,Sedan,383309SE,Chevrolet,Malibu,2017,47520,17924.5"
"07211903TBDK,52971,3,43667,43672,SUV,381121SU,Ford,Escape,2019,26748,23980"
"07211904IXRW,52366,4,43667,43668,Sedan,478133SE,Honda,Civic,2014,60913,14668.5"
"07211904OYPU,52417,4,43667,43669,SUV,479217SU,Jeep,Grand Cherokee,2019,12893,28598.9"
"07221901AEOT,52877,1,43668,43672,Pickup,177905PI,Nissan,Titan,2019,15018,43996.7"
"07221901BQAN,52558,1,43668,43669,Sedan,179743SE,Nissan,Maxima,2013,78187,12698.4"
"07221901CGJH,52656,1,43668,43669,SUV,177811SU,Chevrolet,Traverse,2016,79705,24129.6"
"07221901IOBP,52443,1,43668,43673,Sedan,184690SE,Mercedes-Benz,CLS,2013,80438,20885.7"
"07221901LFNQ,52860,1,43668,43669,Sedan,184997SE,BMW,3 Series,2016,33530,29034.5"
"07221901TSDK,52860,1,43668,43672,Sedan,177292SE,Kia,Sorento,2018,18300,29480"
"07221901VZKX,52586,1,43668,43669,Sedan,184920SE,Nissan,Altima,2018,10447,23094.5"
"07221901XTCB,52532,1,43668,43669,SUV,178875SU,Toyota,RAV4,2018,21544,28594.5"
"07221902ACOB,52702,2,43668,43670,Pickup,279244PI,Ford,F-150,2017,34615,33000"
"07221902DFNN,52663,2,43668,43669,SUV,275798SU,Ford,Explorer,2016,45692,22878.9"
"07221902GIHK,52413,2,43668,43673,SUV,280712SU,Chevrolet,Equinox,2017,32518,24196.7"
"07221902HCUR,52702,2,43668,43670,Pickup,281300PI,Ram,1500,2016,33164,30798.9"
"07221902LZZK,52705,2,43668,43671,Pickup,278011PI,Ford,F-150,2018,24313,41635"
"07221902NDTQ,52372,2,43668,43671,SUV,281184SU,Subaru,Outback,2017,37262,25066.8"
"07221902QQAJ,52702,2,43668,43673,SUV,275781SU,GMC,Yukon,2019,16771,54780"
"07221902SQEB,52481,2,43668,43671,Sedan,275695SE,Ford,Fiesta,2016,25244,11411.4"
"07221902SSCB,52519,2,43668,43672,Sedan,283303SE,Nissan,Sentra,2018,5260,17598.9"
"07221902WWUI,52481,2,43668,43668,SUV,279487SU,Chevrolet,Suburban,2019,14,71388.9"
"07221903DPWJ,52495,3,43668,43671,Sedan,382827SE,Nissan,Altima,2015,86758,13744.5"
"07221903HRRH,52658,3,43668,43670,Sedan,382085SE,Chevrolet,Malibu,2018,33278,17598.9"
"07221903LNKB,52806,3,43668,43670,Sedan,377044SE,Ford,Fusion,2019,27434,18697.8"
"07221903QXSG,52697,3,43668,43669,SUV,384426SU,Toyota,4Runner,2017,48955,31896.7"
"07221903STAS,52971,3,43668,43671,Pickup,380617PI,Ford,F-150,2018,26565,36300"
"07221903VRRW,52857,3,43668,43669,SUV,375859SU,Land Rover,Range Rover,2016,36370,33548.9"
"07221903XYIR,52471,3,43668,43673,Sedan,380193SE,Chevrolet,Cruze,2018,5349,17264.5"
"07221903YNRM,52658,3,43668,43668,Sedan,377306SE,Dodge,Avenger,2014,72411,9795.5"
"07221904ALOF,52943,4,43668,43668,SUV,481052SU,Chevrolet,Suburban,2016,82053,37208.6"
"07221904SFFM,52747,4,43668,43671,SUV,476763SU,Subaru,Outback,2017,28555,27498.9"
"07221904SGMI,52959,4,43668,43673,Sedan,484709SE,Kia,Optima,2016,112373,14232.9"
"07231901QOFE,52568,1,43669,43674,Minivan,182440MI,Toyota,Sienna,2018,22707,28594.5"
"07231901YXTW,52532,1,43669,43673,Pickup,177954PI,GMC,Sierra,2018,52357,62150"
"07231902CZAQ,52756,2,43669,43671,Sedan,275198SE,Kia,Sorento,2018,36882,26394.5"
"07231902QRNS,52464,2,43669,43672,SUV,284698SU,Lincoln,Navigator,2016,51338,35339.7"
"07231902TTZH,52663,2,43669,43674,Pickup,283688PI,Toyota,Tundra,2015,54008,25188.9"
"07231903FAKR,52495,3,43669,43671,Sedan,383514SE,Hyundai,Sonata,2019,42254,14410"
"07231903GDZH,52879,3,43669,43672,Pickup,381670PI,Chevrolet,Silverado,2019,2596,35198.9"
"07231903JFEX,52658,3,43669,43669,Pickup,381352PI,GMC,Sierra,2016,62832,38199.7"
"07231903PUWC,52995,3,43669,43673,Sedan,375402SE,Kia,Sorento,2017,8297,21976.9"
"07231903QYSS,52879,3,43669,43669,Sedan,378765SE,Honda,Civic,2014,106434,13197.8"
"07231903RWHT,52995,3,43669,43671,Sedan,380026SE,Honda,Civic,2014,56706,14667.4"
"07231903TXVP,52971,3,43669,43673,SUV,375171SU,Jeep,Grand Cherokee,2016,73333,23094.5"
"07231903YXXK,52995,3,43669,43669,Sedan,384510SE,Kia,Sorento,2015,83435,13172.5"
"07241901DVAB,52693,1,43670,43673,Sedan,175092SE,Chevrolet,Cruze,2016,47414,11385"
"07241901EKRV,52877,1,43670,43672,Sedan,181016SE,Nissan,Altima,2017,15488,18140.1"
"07241901NNVI,52693,1,43670,43672,Pickup,182483PI,Ford,F-150,2016,58336,28597.8"
"07241901WBNU,52636,1,43670,43675,SUV,181316SU,Jeep,Grand Cherokee,2016,47356,24854.5"
"07241901ZQAK,52608,1,43670,43673,Minivan,178818MI,Honda,Odyessy,2015,117659,17369"
"07241902ADQT,52372,2,43670,43675,SUV,277937SU,Toyota,Venza,2015,45000,17562.6"
"07241902IHST,52613,2,43670,43674,SUV,284990SU,Honda,Pilot,2019,14782,48618.9"
"07241902MJQG,52663,2,43670,43674,SUV,277646SU,Subaru,Outback,2013,106000,13178"
"07241902TAWE,52756,2,43670,43674,Sedan,279847SE,Nissan,Altima,2019,33985,26397.8"
"07241902TMEU,52702,2,43670,43673,SUV,282093SU,BMW,X3,2019,6296,41690"
"07241903CLOY,52658,3,43670,43675,SUV,376023SU,Chevrolet,Traverse,2017,19740,31350"
"07241903LAYZ,52495,3,43670,43674,SUV,375392SU,Jeep,Cherokee,2016,24875,27494.5"
"07241903LHZT,52658,3,43670,43670,SUV,380095SU,Nissan,Rouge,2018,19601,20838.4"
"07241903LWNL,52971,3,43670,43674,SUV,380629SU,Buick,Encore,2019,23814,20721.8"
"07241903WUVX,52682,3,43670,43673,Sedan,380921SE,Kia,Sorento,2017,50363,16467"
"07241903YTBM,52682,3,43670,43673,Sedan,379021SE,Lexus,IS,2017,7303,30468.9"
"07241904CEZD,52943,4,43670,43671,SUV,484507SU,BMW,X1,2015,32563,24194.5"
"07241904DQOV,52951,4,43670,43672,SUV,483432SU,Jeep,Cherokee,2017,11437,20871.4"
"07241904PLMU,52943,4,43670,43675,Sedan,476739SE,Nissan,Versa,2018,48607,11658.9"
"07241904ZRDD,52596,4,43670,43670,Sedan,484323SE,Ford,Fusion,2018,36276,20898.9"
"07251901BVTC,52620,1,43671,43672,Sedan,176971SE,Dodge,Charger,2015,54805,21985.7"
"07251901FXZH,52636,1,43671,43676,Sedan,182083SE,Chrysler,200S,2015,72793,9570"
"07251901JLDU,52800,1,43671,43676,SUV,178659SU,Ford,Explorer,2019,2493,38500"
"07251901JLUW,52669,1,43671,43673,Sedan,182961SE,Nissan,Maxima,2018,27804,21566.6"
"07251901OLBI,52566,1,43671,43674,Minivan,182200MI,Honda,Odyessy,2016,44595,27489"
"07251901PDDE,52586,1,43671,43675,Sedan,179222SE,Toyota,Avalon,2013,43935,17600"
"07251901WIDE,52620,1,43671,43676,Pickup,183689PI,Chevrolet,Silverado,2019,6927,43943.9"
"07251901WOGN,52636,1,43671,43673,Sedan,176909SE,Volkswagen,Passat,2017,62617,11823.9"
"07251901YEWL,52558,1,43671,43673,Sedan,180417SE,Nissan,Sentra,2017,45235,12540"
"07251901ZWQB,52620,1,43671,43672,Sedan,180699SE,Chevrolet,Impala,2019,10569,20340.1"
"07251902IASH,52756,2,43671,43672,SUV,284724SU,Chevrolet,Traverse,2016,55435,22935"
"07251903BSZQ,52806,3,43671,43674,SUV,383382SU,Chevrolet,Equinox,2016,58661,18700"
"07251903EZMZ,52971,3,43671,43675,Coupe,383980CO,Ford,Mustang,2017,17564,20841.7"
"07251903MLCP,52697,3,43671,43674,SUV,384481SU,Hyundai,Tuscon,2018,34027,25300"
"07251903PDET,52471,3,43671,43676,Pickup,380894PI,Ford,F-150,2017,24871,33440"
"07251903QXHQ,52995,3,43671,43675,SUV,380178SU,Ford,Explorer,2016,85693,24124.1"
"07251903VVFY,52806,3,43671,43674,SUV,378413SU,Jeep,Patriot,2016,72713,17154.5"
"07251903XMGC,52577,3,43671,43671,Minivan,381576MI,Kia,Sedona,2019,39259,22110"
"07251904HQAP,52959,4,43671,43675,Sedan,483300SE,Dodge,Dart,2018,36436,12540"
"07251904MMLD,52417,4,43671,43675,Sedan,482153SE,Volkswagen,Passat,2017,23853,20894.5"
"07251904QFUG,52666,4,43671,43673,Sedan,482393SE,Ford,Focus,2018,26409,16280"
"07251904WGWW,52596,4,43671,43675,Coupe,480161CO,Ford,Mustang,2019,15087,26070"
"07261901TGGL,52669,1,43672,43677,Pickup,181074PI,Chevrolet,Silverado,2016,41730,30774.7"
"07261901UZAL,52558,1,43672,43672,SUV,178248SU,Dodge,Journey,2018,6363,24194.5"
"07261902CCLI,52481,2,43672,43676,Sedan,281045SE,Cadillac,CTS,2014,51101,19580"
"07261902GFWX,52705,2,43672,43673,SUV,281163SU,Jeep,Patriot,2014,127860,8800"
"07261902IANR,52413,2,43672,43673,Sedan,278364SE,Nissan,Versa,2016,80098,11999.9"
"07261902XHHQ,52519,2,43672,43673,SUV,275023SU,GMC,Yukon,2013,78526,28590.1"
"07261903ASRM,52577,3,43672,43675,SUV,383227SU,Nissan,Rouge,2017,48190,19195"
"07261903SZBX,52798,3,43672,43677,Sedan,377238SE,Kia,Optima,2018,15376,21890"
"07261904FWER,52417,4,43672,43677,Sedan,480350SE,Mercedes-Benz,C-Class,2016,35802,22634.7"
"07261904HMCQ,52951,4,43672,43677,Sedan,476489SE,Honda,Civic,2017,17301,17048.9"
"07261904LIOT,52596,4,43672,43674,Pickup,475810PI,GMC,Sierra,2017,17821,38372.4"
"07261904ONPU,52951,4,43672,43676,Sedan,483348SE,Kia,Forte,2018,25,15398.9"
"07261904YXDQ,52951,4,43672,43673,Sedan,478765SE,Honda,Accord,2015,81701,14298.9"
"07271901GGDA,52568,1,43673,43674,SUV,179085SU,Toyota,4Runner,2015,54028,27498.9"
"07271901JYVR,52636,1,43673,43677,Pickup,177713PI,Ford,F-150,2018,16931,37125"
"07271901KSOG,52586,1,43673,43675,Sedan,179938SE,Toyota,Corolla,2016,36469,14297.8"
"07271901NWUC,52586,1,43673,43678,SUV,176394SU,BMW,X1,2019,5238,43975.8"
"07271901QUDJ,52656,1,43673,43676,Sedan,181498SE,Volkswagen,Passat,2017,24960,19470"
"07271901YNDR,52608,1,43673,43677,Pickup,184858PI,Ford,F-150,2013,100900,35194.5"
"07271902CLFS,52705,2,43673,43675,Pickup,283188PI,Ram,1500,2016,18739,30388.6"
"07271902HAWS,52663,2,43673,43677,Pickup,281187PI,Chevrolet,Silverado,2017,28779,39594.5"
"07271903GUYM,52879,3,43673,43678,SUV,379224SU,Chevrolet,Tahoe,2018,48832,52676.8"
"07271903PBIK,52995,3,43673,43678,SUV,375947SU,Ford,Explorer,2017,26310,31666.8"
"07271903YNLE,52798,3,43673,43673,Sedan,382777SE,Chevrolet,Volt,2016,16252,20864.8"
"07271903ZDES,52971,3,43673,43677,Minivan,380129MI,Kia,Sedona,2019,8745,24747.8"
"07271904KOUO,52747,4,43673,43678,Sedan,481317SE,Toyota,Corolla,2018,51396,14289"
"07271904MEEJ,52580,4,43673,43674,Sedan,482647SE,Dodge,Dart,2017,45400,12435.5"
"07271904NAFO,52747,4,43673,43674,Sedan,479922SE,Toyota,Camry,2016,30102,16390"
"07281901DMXC,52636,1,43674,43678,Sedan,184980SE,Chevrolet,Volt,2016,34570,16486.8"
"07281901ELOY,52656,1,43674,43678,SUV,184087SU,INFINITI,QX80,2018,7064,60445"
"07281901IONV,52608,1,43674,43676,SUV,175844SU,Ford,Escape,2016,29266,17036.8"
"07281901LNQP,52566,1,43674,43677,SUV,184752SU,GMC,Terrain,2016,18055,20676.7"
"07281901NULU,52443,1,43674,43676,Sedan,176614SE,Ford,Fusion,2018,38401,19244.5"
"07281901YIWM,52693,1,43674,43679,SUV,176048SU,Subaru,Forester,2017,37965,25846.7"
"07281902ANPX,52372,2,43674,43678,Minivan,275695MI,Chrysler,Town & Country,2018,54720,18480"
"07281902HJXY,52647,2,43674,43678,Sedan,279304SE,Chevrolet,Sonic,2016,83508,8685.6"
"07281902ZJQL,52372,2,43674,43675,SUV,284137SU,Chevrolet,Suburban,2014,66972,29150"
"07281903FCLX,52577,3,43674,43675,Sedan,377179SE,Hyundai,Sonata,2016,36484,14844.5"
"07281903FCVP,52495,3,43674,43677,SUV,377810SU,Jeep,Renegade,2017,33699,14616.8"
"07281903MPOJ,52857,3,43674,43674,Van,378646VA,Ford,Transit,2019,10680,37569.4"
"07281903XFKU,52777,3,43674,43677,SUV,380194SU,Toyota,RAV4,2017,17129,21175"
"07281904ALNU,52959,4,43674,43679,SUV,484023SU,Dodge,Durango,2016,56925,28289.8"
"07281904CYBO,52417,4,43674,43678,Sedan,477556SE,Chrysler,200S,2015,84803,11544.5"
"07281904IPGY,52959,4,43674,43676,SUV,478656SU,Subaru,Outback,2016,36849,24200"
"07281904OGWZ,52596,4,43674,43679,Sedan,481615SE,Ford,Fusion,2015,72574,16517.6"
"07281904PWWT,52959,4,43674,43676,Sedan,475308SE,Honda,Accord,2018,6609,20900"
"07281904ZLRB,52666,4,43674,43678,SUV,479055SU,Nissan,Questfinder,2017,23963,22000"
"07281904ZTTY,52666,4,43674,43679,Pickup,478352PI,Ram,2500,2017,24340,34049.4"
"07291901IGYO,52620,1,43675,43678,Coupe,178693CO,Dodge,Challenger,2017,12037,35737.9"
"07291901JJSO,52608,1,43675,43676,Sedan,184224SE,Volkswagen,Passat,2014,54066,9348.9"
"07291901MRBK,52693,1,43675,43676,Pickup,181889PI,Toyota,Tundra,2019,1108,35194.5"
"07291901NFFG,52443,1,43675,43678,SUV,175051SU,Honda,Pilot,2017,13473,39594.5"
"07291901OFYW,52568,1,43675,43676,SUV,178101SU,Dodge,Durango,2016,61252,28596.7"
"07291901RPAH,52620,1,43675,43680,SUV,182955SU,Nissan,Murano,2018,32207,25278"
"07291901UQAL,52620,1,43675,43679,Sedan,179403SE,Mazda,Mazda3,2016,34652,14895.1"
"07291901WVLX,52568,1,43675,43680,SUV,182979SU,Dodge,Journey,2017,5996,25190"
"07291902FBKE,52613,2,43675,43679,Sedan,283868SE,Honda,Civic,2017,12707,17270"
"07291902PUFZ,52413,2,43675,43677,SUV,281107SU,Jeep,Compass,2019,301,33550"
"07291902TJVA,52613,2,43675,43678,SUV,276986SU,Hyundai,Tuscon,2017,23889,18916.7"
"07291903BRAL,52777,3,43675,43676,Sedan,379600SE,Chevrolet,Cruze,2018,30053,15290"
"07291903TEUC,52471,3,43675,43679,Sedan,383411SE,Toyota,Prius,2016,39294,14848.9"
"07291904LUWQ,52366,4,43675,43679,Sedan,475157SE,Nissan,Altima,2019,4043,18700"
"07291904MEWM,52596,4,43675,43679,Sedan,475795SE,Honda,Accord,2013,89521,12097.8"
"07291904OCYW,52930,4,43675,43677,SUV,475148SU,Nissan,Rouge,2017,34280,16830"
"07291904OUEH,52959,4,43675,43680,SUV,479201SU,Toyota,4Runner,2015,62780,28032.4"
"07291904TPFN,52959,4,43675,43679,Sedan,476263SE,Mercedes-Benz,C-Class,2013,68485,16498.9"
"07291904XZOY,52951,4,43675,43678,Sedan,480649SE,Honda,Accord,2016,44867,19642.7"
"07301901HXBU,52586,1,43676,43677,Sedan,182330SE,Ford,Focus,2016,31258,12966.8"
"07301901KTHT,52443,1,43676,43677,Pickup,178823PI,Chevrolet,Silverado,2014,57782,32985.7"
"07301901MAZL,52620,1,43676,43677,Sedan,180652SE,Volkswagen,Passat,2017,28226,20453.4"
"07301901MTAD,52877,1,43676,43681,Pickup,176020PI,Ram,1500,2016,52095,21994.5"
"07301902BPIV,52702,2,43676,43676,Pickup,278651PI,Nissan,Frontier,2014,37878,20568.9"
"07301902BSSP,52647,2,43676,43676,Sedan,276195SE,Toyota,Camry,2016,61793,14740"
"07301902FTFO,52481,2,43676,43680,SUV,281607SU,Honda,Pilot,2014,60728,27387.8"
"07301902KZNG,52663,2,43676,43678,SUV,275061SU,Volvo,XC60,2018,12500,41690"
"07301902MOGX,52464,2,43676,43676,SUV,279203SU,Ford,Escape,2016,99377,12216.6"
"07301902OHQP,52464,2,43676,43681,SUV,279370SU,Dodge,Durango,2013,88921,19635"
"07301902PUXY,52756,2,43676,43677,SUV,276322SU,Honda,CR-V,2013,81100,15189.9"
"07301902REGO,52613,2,43676,43679,Sedan,278855SE,Honda,Accord,2016,78391,15901.6"
"07301902XHCV,52613,2,43676,43679,SUV,282098SU,INFINITI,Q50,2016,35702,29034.5"
"07301903AVVV,52971,3,43676,43681,SUV,383888SU,Kia,Soul,2016,50918,13530"
"07301903ISJZ,52857,3,43676,43681,SUV,376057SU,Chevrolet,Tahoe,2018,26699,58066.8"
"07301903NQYH,52495,3,43676,43678,Pickup,378725PI,Toyota,Tundra,2017,49352,32989"
